Rank,Name,Points,17.1 rank,17.1 score,17.2 rank,17.2 score,17.3 rank,17.3 score,17.4 rank,17.4 score,17.5 rank,17.5 score,
1416,Pedro Augusto de Toledo Ward Rodrigues,8485,1555,19:02 - s,1867,128 reps - s,1066,117 reps - s,1707,193 reps - s,2290,15:18 - s
1417,Juan Solis,8486,1818,19:33 - s,1745,134 reps - s,2084,87 reps - s,646,224 reps - s,2193,14:50 - s
1418,Saulo Barbosa,8493,2002,19:50 - s,1520,136 reps - s,1534,101 reps - s,1653,195 reps - s,1784,13:04 - s
1419,Jean Pierre Frederic,8496,2467,215 reps - s,1608,136 reps - s,1100,117 reps - s,1239,205 reps - s,2082,14:19 - s
1420,Juan Cruz Mercado,8503,1933,19:43 - s,1234,141 reps - s,1945,93 reps - s,720,220 reps - s,2671,18:32 - s
1421,Felipe Gonzaga,8505,2661,211 reps - s,1790,132 reps - s,1760,94 reps - s,1345,202 reps - s,949,10:39 - s
1421,Oscar J Hernandez R,8505,1330,18:34 - s,969,150 reps - s,1363,105 reps - s,3307,0,1536,12:14 - s
1421,Wilson Hamaoka,8505,1944,19:44 - s,2149,122 reps - s,1080,117 reps - s,2230,178 reps - s,1102,11:03 - s
1424,Luiz Bandoli,8512,2052,19:54 - s,2534,114 reps - s,1160,107 reps - s,1333,202 reps - s,1433,11:58 - s
1425,Rafael Resende,8517,668,16:50 - s,1177,143 reps - s,2611,68 reps - s,2269,176 reps - s,1792,13:06 - s
1426,Luis Paulo,8530,3182,191 reps - s,979,149 reps - s,598,141 reps - s,3307,0,464,9:14 - s
1427,Gabriel Corts,8537,2052,19:54 - s,3209,94 reps - s,1946,93 reps - s,35,275 reps - s,1295,11:36 - s
1428,Wu John Ken,8540,4140,122 reps - s,1870,128 reps - s,197,191 reps - s,713,220 reps - s,1620,12:30 - s
1428,Renan Negrini,8540,3266,188 reps - s,2215,121 reps - s,673,140 reps - s,1947,187 reps - s,439,9:09 - s
1428,Jos Henrique Gomes,8540,1652,19:15 - s,2130,122 reps - s,1716,95 reps - s,1682,194 reps - s,1360,11:45 - s
1431,Carlitos Abate,8544,2156,224 reps - s,1598,136 reps - s,820,130 reps - s,2080,183 reps - s,1890,13:29 - s
1432,Daniel Costa Arajo,8547,2002,19:50 - s,2386,117 reps - s,931,129 reps - s,2232,178 reps - s,996,10:47 - s
1433,Vitor Priess,8554,2199,222 reps - s,2312,119 reps - s,1343,105 reps - s,754,220 reps - s,1946,13:44 - s
1434,Amos Diaz Barriga,8555,1209,18:18 - s,1280,141 reps - s,2915,58 reps - s,1051,210 reps - s,2100,14:25 - s
1435,Rafael Souza,8561,419,15:52 - s,2472,116 reps - s,2436,70 reps - s,1408,200 reps - s,1826,13:16 - s
1436,Rafael Leo Ramos,8562,2296,220 reps - s,2812,107 reps - s,1200,107 reps - s,1489,199 reps - s,765,10:07 - s
1436,Renato Silva,8562,2181,223 reps - s,2499,115 reps - s,1465,104 reps - s,1099,208 reps - s,1318,11:39 - s
1438,Rafael Ramirez Rodriguez,8569,1765,19:28 - s,2433,117 reps - s,412,155 reps - s,1293,203 reps - s,2666,18:28 - s
1439,Manoel Souza,8571,1150,18:09 - s,2946,105 reps - s,1199,107 reps - s,1402,200 reps - s,1874,13:26 - s
1440,Ignacio Hernandez,8574,1705,19:21 - s,1592,136 reps - s,1935,93 reps - s,1457,200 reps - s,1885,13:28 - s
1441,Elton Cortez,8577,368,15:39 - s,3882,0,206,191 reps - s,1070,209 reps - s,3051,0
1442,Wilson Rincon,8580,685,16:53 - s,712,166 reps - s,3277,46 reps - s,855,217 reps - s,3051,0
1443,Felipe Bello,8582,200,14:54 - s,1755,133 reps - s,2424,70 reps - s,1152,206 reps - s,3051,0
1444,Sidirley Souza,8585,2237,221 reps - s,1171,143 reps - s,918,129 reps - s,1208,205 reps - s,3051,0
1445,Alcides Rocha,8589,2246,221 reps - s,871,158 reps - s,2130,84 reps - s,2816,150 reps - s,526,9:30 - s
1446,Pablo Garca,8590,1868,19:38 - s,434,176 reps - s,2032,92 reps - s,1205,205 reps - s,3051,0
1447,Paulo Lemos,8597,1632,19:12 - s,2493,115 reps - s,2197,82 reps - s,1164,206 reps - s,1111,11:05 - s
1448,Juan Ventura,8602,1336,18:35 - s,762,163 reps - s,2164,83 reps - s,1289,203 reps - s,3051,0
1449,Miguel Paz Talledo,8605,1455,18:49 - s,678,169 reps - s,114,23:54 - s,3307,0,3051,0
1450,Jamil Bittar Neto,8606,2676,211 reps - s,2481,116 reps - s,660,141 reps - s,1596,196 reps - s,1193,11:19 - s
1450,Vitor Assuncao,8606,1652,19:15 - s,1475,138 reps - s,2040,92 reps - s,2316,175 reps - s,1123,11:07 - s
1452,Mairon Hasegawa,8607,1265,18:25 - s,1399,140 reps - s,2237,81 reps - s,1990,186 reps - s,1716,12:49 - s
1453,Juan Grimaldo,8614,1365,18:39 - s,1677,136 reps - s,1595,96 reps - s,1415,200 reps - s,2562,17:12 - s
1454,Andrs Madrigal,8617,1903,19:41 - s,2685,112 reps - s,1538,100 reps - s,1654,195 reps - s,837,10:21 - s
1455,Diego Araujo,8618,1109,18:02 - s,892,156 reps - s,2675,67 reps - s,891,215 reps - s,3051,0
1456,Jorge Monge,8626,4219,0,387,180 reps - s,161,191 reps - s,808,219 reps - s,3051,0
1457,Bueno Luiz,8630,2580,213 reps - s,1514,137 reps - s,1222,106 reps - s,2023,185 reps - s,1291,11:35 - s
1458,Tlio Laraia Coutinho,8635,507,16:13 - s,1071,146 reps - s,2629,68 reps - s,2150,181 reps - s,2278,15:15 - s
1458,Jaime Marin,8635,2074,19:56 - s,2109,123 reps - s,1769,94 reps - s,1448,200 reps - s,1235,11:25 - s
1460,Daniel Rodriguez,8636,1716,19:22 - s,3882,0,680,138 reps - s,1310,203 reps - s,1048,10:55 - s
1461,Kleber Ferreira,8640,4219,0,212,197 reps - s,3501,0,359,239 reps - s,349,8:50 - s
1461,Jerry Song Lima Cheng,8640,1919,19:42 - s,2207,121 reps - s,1180,107 reps - s,1734,192 reps - s,1600,12:26 - s
1463,Jorge Soto,8652,2379,218 reps - s,1240,141 reps - s,1719,95 reps - s,2465,166 reps - s,849,10:23 - s
1464,Renan Okamoto,8660,3010,199 reps - s,1564,136 reps - s,2074,90 reps - s,1384,201 reps - s,628,9:45 - s
1465,Eduardo Cotrim Ferreira,8664,4219,0,1987,125 reps - s,1032,118 reps - s,1030,210 reps - s,396,9:00 - s
1466,Uriel Moreno,8673,1571,19:04 - s,428,177 reps - s,316,167 reps - s,3307,0,3051,0
1467,Nelson Tobias,8674,1652,19:15 - s,1850,128 reps - s,841,130 reps - s,1439,200 reps - s,2892,22:30 - s
1468,David Franco,8677,2104,19:58 - s,1784,132 reps - s,1676,95 reps - s,1832,190 reps - s,1281,11:32 - s
1469,Carlos Rego,8686,1517,18:56 - s,1424,139 reps - s,1270,106 reps - s,1424,200 reps - s,3051,0
1470,Filipe Alberto Zampoli Geraldo,8687,1365,18:39 - s,3146,99 reps - s,378,156 reps - s,747,220 reps - s,3051,0
1471,Marcel Arajo,8692,2062,19:55 - s,1590,136 reps - s,1517,102 reps - s,2511,165 reps - s,1012,10:50 - s
1472,Alberto Carrera,8697,394,15:47 - s,457,175 reps - s,3501,0,1294,203 reps - s,3051,0
1473,Murilo Santana,8698,2351,218 reps - s,1182,143 reps - s,1748,94 reps - s,1804,190 reps - s,1613,12:29 - s
1474,Felipe Coelho,8704,1083,18:00 - s,1874,128 reps - s,1887,93 reps - s,809,219 reps - s,3051,0
1475,Christen Goeloe,8712,715,16:59 - s,1109,146 reps - s,530,143 reps - s,3307,0,3051,0
1476,Ian Gomes,8717,439,15:56 - s,1902,128 reps - s,18,16:41 - s,3307,0,3051,0
1477,Vinicius Campos,8723,1283,18:28 - s,2157,122 reps - s,2539,69 reps - s,978,212 reps - s,1766,13:00 - s
1478,Denner Oliveira,8724,1311,18:32 - s,1853,128 reps - s,2430,70 reps - s,1889,188 reps - s,1241,11:27 - s
1479,Rodolfo Manika,8732,403,15:49 - s,3882,0,3501,0,724,220 reps - s,222,8:18 - s
1480,Ricardo Kai,8733,1673,19:18 - s,1677,136 reps - s,3056,56 reps - s,1134,207 reps - s,1193,11:19 - s
1481,Caio Silva,8741,586,16:31 - s,1441,139 reps - s,2654,67 reps - s,1009,211 reps - s,3051,0
1482,Guilherme Diniz,8746,1808,19:32 - s,3882,0,146,203 reps - s,1457,200 reps - s,1453,12:03 - s
1483,Samuel Lopes,8752,1992,19:49 - s,2032,124 reps - s,1367,105 reps - s,2108,182 reps - s,1253,11:28 - s
1484,Iigo Arbonies,8758,1506,18:55 - s,2406,117 reps - s,1583,96 reps - s,1930,188 reps - s,1333,11:41 - s
1485,Serge Scott,8759,1235,18:21 - s,3882,0,1657,95 reps - s,1702,193 reps - s,283,8:32 - s
1486,Marcos Vianez,8767,1177,18:14 - s,811,162 reps - s,1377,105 reps - s,3307,0,2095,14:24 - s
1487,Danillo Silva,8777,2522,214 reps - s,2199,121 reps - s,1092,117 reps - s,2041,185 reps - s,923,10:35 - s
1488,Wiliam Cunha,8781,2402,217 reps - s,1009,147 reps - s,1432,104 reps - s,1824,190 reps - s,2114,14:29 - s
1489,Douglas Ribeiro,8784,364,15:38 - s,1666,136 reps - s,396,155 reps - s,3307,0,3051,0
1490,Julen Berasaluce,8786,1336,18:35 - s,2558,114 reps - s,2740,65 reps - s,1229,205 reps - s,923,10:35 - s
1491,Rodrigo Baldon,8787,1785,19:30 - s,2676,112 reps - s,1990,92 reps - s,1069,209 reps - s,1267,11:30 - s
1492,Eduardo Perosso,8789,2836,206 reps - s,2092,123 reps - s,410,155 reps - s,2042,185 reps - s,1409,11:53 - s
1493,Alexandre Bertoli Neto,8791,2711,210 reps - s,2080,123 reps - s,1853,93 reps - s,1870,189 reps - s,277,8:31 - s
1493,Vitor Hernandes,8791,564,16:26 - s,1528,136 reps - s,2807,60 reps - s,841,217 reps - s,3051,0
1495,Bruno Borba,8793,905,17:29 - s,1109,146 reps - s,3501,0,1352,202 reps - s,1926,13:39 - s
1496,Fabio Franca,8799,3001,199 reps - s,2618,112 reps - s,969,120 reps - s,358,239 reps - s,1853,13:22 - s
1497,Marco Nippashi,8805,2690,210 reps - s,1807,131 reps - s,1874,93 reps - s,995,211 reps - s,1439,11:59 - s
1498,Gustavo Vilaza,8806,1046,17:54 - s,2680,112 reps - s,3025,57 reps - s,982,212 reps - s,1073,10:58 - s
1499,Israel Rodriguez,8807,1673,19:18 - s,2684,112 reps - s,1552,99 reps - s,1298,203 reps - s,1600,12:26 - s
1500,Andrs Kaufmann,8808,4219,0,3882,0,83,22:07 - s,124,257 reps - s,500,9:23 - s
1501,Tompson Ferreira,8809,1046,17:54 - s,3882,0,1243,106 reps - s,1926,188 reps - s,712,9:58 - s
1502,Hector Oswaldo Bercian Ceballos,8813,2328,219 reps - s,1303,141 reps - s,721,132 reps - s,3307,0,1154,11:12 - s
1502,Andr Silveira Pamplona,8813,1571,19:04 - s,1610,136 reps - s,2141,83 reps - s,2158,181 reps - s,1333,11:41 - s
1504,Emanuel Morales,8816,3363,183 reps - s,2248,120 reps - s,371,163 reps - s,1425,200 reps - s,1409,11:53 - s
1505,Alfonso Goycoolea,8828,2840,206 reps - s,2136,122 reps - s,615,141 reps - s,1996,186 reps - s,1241,11:27 - s
1506,Luiz Silva,8835,1580,19:05 - s,1344,141 reps - s,2605,68 reps - s,2160,181 reps - s,1146,11:11 - s
1507,Benito Neto,8839,1571,19:04 - s,116,209 reps - s,794,131 reps - s,3307,0,3051,0
1508,Alexandre Wellos,8844,1829,19:34 - s,1572,136 reps - s,1373,105 reps - s,1019,210 reps - s,3051,0
1509,Vicente Ayala,8854,2445,216 reps - s,654,170 reps - s,1247,106 reps - s,1457,200 reps - s,3051,0
1510,Davi Miranda,8858,779,17:10 - s,1463,138 reps - s,1906,93 reps - s,1659,195 reps - s,3051,0
1511,Rafael Moraes,8860,736,17:01 - s,438,176 reps - s,1328,105 reps - s,3307,0,3051,0
1512,Felipe Siqueira,8861,2848,205 reps - s,1042,146 reps - s,1322,105 reps - s,1703,193 reps - s,1946,13:44 - s
1513,Reginaldo Fogaa,8864,626,16:41 - s,3312,89 reps - s,1121,117 reps - s,754,220 reps - s,3051,0
1514,Joao Senedesi,8867,3215,190 reps - s,2306,119 reps - s,695,135 reps - s,1329,202 reps - s,1322,11:40 - s
1514,Carlos Miranda-Rivera,8867,2246,221 reps - s,1148,145 reps - s,2111,84 reps - s,2273,176 reps - s,1089,11:01 - s
1516,Igor Nicolau Pinto,8876,1992,19:49 - s,1282,141 reps - s,2876,59 reps - s,947,213 reps - s,1779,13:03 - s
1517,Pablo Paticci,8880,814,17:15 - s,709,166 reps - s,2800,60 reps - s,1506,198 reps - s,3051,0
1518,Daniel Daz,8881,942,17:34 - s,405,178 reps - s,1176,107 reps - s,3307,0,3051,0
1519,Sergio Dorea,8886,2074,19:56 - s,1149,145 reps - s,3110,55 reps - s,1609,195 reps - s,944,10:38 - s
1520,Domenic DiMenichi,8888,1371,18:40 - s,1833,130 reps - s,1125,117 reps - s,1508,198 reps - s,3051,0
1521,Wilson Machado,8895,1007,17:46 - s,1017,146 reps - s,513,143 reps - s,3307,0,3051,0
1522,Carlos Aceituno,8896,1223,18:20 - s,1997,125 reps - s,1745,94 reps - s,1910,188 reps - s,2021,14:03 - s
1523,Lucas Tonetti,8898,1580,19:05 - s,3039,102 reps - s,1463,104 reps - s,1494,199 reps - s,1322,11:40 - s
1523,Rodrigo Hummel,8898,2358,218 reps - s,2079,123 reps - s,1508,103 reps - s,1614,195 reps - s,1339,11:42 - s
1525,Diego Acevedo,8901,1360,18:38 - s,1935,127 reps - s,1499,104 reps - s,2090,183 reps - s,2017,14:01 - s
1526,Alexandre Proena,8902,1689,19:20 - s,1019,146 reps - s,1951,92 reps - s,2500,165 reps - s,1743,12:55 - s
1527,Marivaldo Santos,8914,843,17:18 - s,854,159 reps - s,3342,44 reps - s,2810,150 reps - s,1065,10:57 - s
1527,Victor S Teles,8914,2145,224 reps - s,2222,120 reps - s,2115,84 reps - s,1471,199 reps - s,961,10:41 - s
1529,Andrei Santos,8915,217,14:58 - s,1250,141 reps - s,2842,59 reps - s,1880,189 reps - s,2726,19:06 - s
1530,Joo Borges,8916,455,16:00 - s,3882,0,2247,81 reps - s,1780,191 reps - s,552,9:33 - s
1531,Renan Rufo,8922,1684,19:19 - s,1903,128 reps - s,1140,116 reps - s,1144,207 reps - s,3051,0
1532,Andre Mori,8923,3558,174 reps - s,2028,124 reps - s,968,121 reps - s,1003,211 reps - s,1366,11:46 - s
1533,Joao Duarte,8924,2705,210 reps - s,2329,118 reps - s,1547,99 reps - s,825,218 reps - s,1518,12:12 - s
1534,Thiago Rodrigues,8929,2293,220 reps - s,1190,143 reps - s,2051,92 reps - s,1310,203 reps - s,2085,14:20 - s
1535,Suedney Santos,8933,2521,214 reps - s,846,160 reps - s,2787,60 reps - s,1358,201 reps - s,1421,11:56 - s
1536,Guilherme Magnino,8937,1421,18:45 - s,870,158 reps - s,2110,84 reps - s,1485,199 reps - s,3051,0
1537,Agustin Villafae,8940,507,16:13 - s,505,175 reps - s,1570,96 reps - s,3307,0,3051,0
1537,Rafael Fonseca,8940,1381,18:41 - s,1011,147 reps - s,2322,71 reps - s,3307,0,919,10:34 - s
1539,Rivas Filho,8942,1455,18:49 - s,584,170 reps - s,3501,0,1727,192 reps - s,1675,12:41 - s
1540,Sebastin O'Donnell,8950,1190,18:16 - s,321,183 reps - s,1081,117 reps - s,3307,0,3051,0
1540,Alex Ribeiro,8950,1113,18:03 - s,3882,0,1645,95 reps - s,1126,207 reps - s,1184,11:18 - s
1542,Gabriel Macedo,8953,1535,18:58 - s,927,154 reps - s,2709,67 reps - s,2380,171 reps - s,1402,11:52 - s
1543,Luis Pascuas,8961,1136,18:06 - s,731,164 reps - s,736,131 reps - s,3307,0,3051,0
1544,Gustavo Isihara,8963,2186,223 reps - s,3882,0,716,132 reps - s,1514,198 reps - s,665,9:51 - s
1545,Lincoln Franco,8968,2337,219 reps - s,3882,0,99,23:05 - s,1801,190 reps - s,849,10:23 - s
1545,Walter Ramos,8968,1601,19:08 - s,2321,119 reps - s,2688,67 reps - s,705,221 reps - s,1653,12:36 - s
1547,Bruno Carvalho,8970,1336,18:35 - s,1677,136 reps - s,2572,68 reps - s,2499,165 reps - s,886,10:28 - s
1548,Raphael Santos,8981,2283,220 reps - s,2345,118 reps - s,580,142 reps - s,1529,198 reps - s,2244,15:04 - s
1548,Rafael Lima,8981,1223,18:20 - s,1012,147 reps - s,2363,71 reps - s,2469,166 reps - s,1914,13:35 - s
1550,Bruno Silveira,8995,1083,18:00 - s,1190,143 reps - s,3501,0,1647,195 reps - s,1574,12:22 - s
1551,Will Drea,9003,1322,18:33 - s,654,170 reps - s,3501,0,769,220 reps - s,2757,19:33 - s
1552,Raphael Assuno,9004,2134,20:00 - s,984,149 reps - s,1150,108 reps - s,1685,194 reps - s,3051,0
1553,Leonardo Avelar,9008,1336,18:35 - s,1548,136 reps - s,2989,57 reps - s,906,215 reps - s,2229,15:01 - s
1554,Alejandro Estrada,9014,3502,176 reps - s,1752,133 reps - s,1971,92 reps - s,1403,200 reps - s,386,8:58 - s
1554,Victor Pieroni,9014,1752,19:26 - s,1022,146 reps - s,1298,106 reps - s,2099,183 reps - s,2843,21:13 - s
1556,Whashington Sousa,9018,1054,17:55 - s,1951,126 reps - s,1572,96 reps - s,1390,201 reps - s,3051,0
1557,Francisco Migliori,9020,2942,201 reps - s,2711,112 reps - s,2016,92 reps - s,344,240 reps - s,1007,10:49 - s
1557,Alexandre Gonalves,9020,4219,0,965,150 reps - s,672,140 reps - s,1897,188 reps - s,1267,11:30 - s
1559,Derek Crespo,9021,953,17:36 - s,636,170 reps - s,1074,117 reps - s,3307,0,3051,0
1560,Mateus Lima,9024,1799,19:31 - s,883,157 reps - s,1237,106 reps - s,3307,0,1798,13:08 - s
1561,Federico Verzini,9030,2594,212 reps - s,2915,106 reps - s,1638,96 reps - s,911,215 reps - s,972,10:43 - s
1562,Edilson Ramos,9031,690,16:54 - s,2869,107 reps - s,2318,71 reps - s,1169,206 reps - s,1985,13:52 - s
1563,Bruno Ribeiro,9034,2520,214 reps - s,3550,80 reps - s,192,191 reps - s,1416,200 reps - s,1356,11:44 - s
1564,Danilo Leme,9042,1562,19:03 - s,2321,119 reps - s,483,154 reps - s,2235,178 reps - s,2441,16:13 - s
1565,Rodrigo Nazario,9051,368,15:39 - s,3882,0,2758,63 reps - s,721,220 reps - s,1322,11:40 - s
1566,David Piche,9052,2780,209 reps - s,1797,131 reps - s,2155,83 reps - s,1174,206 reps - s,1146,11:11 - s
1567,Carlos Felipe Melo Costa,9056,1311,18:32 - s,1787,132 reps - s,1370,105 reps - s,1537,197 reps - s,3051,0
1568,Juan Alan Medina Campos,9059,1099,18:01 - s,950,151 reps - s,1700,95 reps - s,2259,177 reps - s,3051,0
1569,Jonatas Melo,9061,1432,18:46 - s,974,150 reps - s,1639,96 reps - s,3307,0,1709,12:48 - s
1570,Antonio Bentes,9065,3220,190 reps - s,1344,141 reps - s,1034,118 reps - s,1450,200 reps - s,2017,14:01 - s
1571,David Gallegos,9066,1919,19:42 - s,1236,141 reps - s,2120,84 reps - s,2405,170 reps - s,1386,11:50 - s
1572,William Winfield,9072,1421,18:45 - s,2303,119 reps - s,2218,82 reps - s,1748,191 reps - s,1382,11:49 - s
1573,Celso Junior,9076,1330,18:34 - s,1754,133 reps - s,551,142 reps - s,3307,0,2134,14:34 - s
1574,Gustavo Silva,9080,2120,19:59 - s,636,170 reps - s,1651,95 reps - s,3004,135 reps - s,1669,12:40 - s
1575,Rodrigo Viana,9086,2042,19:53 - s,2566,114 reps - s,2490,69 reps - s,567,229 reps - s,1421,11:56 - s
1576,Jos R. Garca,9096,3677,168 reps - s,1677,136 reps - s,542,143 reps - s,1976,187 reps - s,1224,11:23 - s
1577,Edgar Luzardo,9114,1868,19:38 - s,1883,128 reps - s,2082,88 reps - s,1598,196 reps - s,1683,12:43 - s
1578,Byron Escobar,9129,1439,18:47 - s,2706,112 reps - s,2176,82 reps - s,2080,183 reps - s,728,10:00 - s
1579,Aaron Montero,9132,1274,18:27 - s,154,204 reps - s,3386,43 reps - s,1267,204 reps - s,3051,0
1580,Eduardo Barbosa,9133,3440,180 reps - s,1485,138 reps - s,358,166 reps - s,3307,0,543,9:32 - s
1581,Felipe Caldern,9134,866,17:23 - s,1821,130 reps - s,2964,58 reps - s,2150,181 reps - s,1333,11:41 - s
1582,Rodrigo Piones,9142,1167,18:13 - s,1273,141 reps - s,2730,66 reps - s,3307,0,665,9:51 - s
1583,Sander Kenmoti,9146,1026,17:50 - s,2380,117 reps - s,2801,60 reps - s,985,212 reps - s,1954,13:45 - s
1583,Daniel Pachon,9146,1903,19:41 - s,1725,135 reps - s,2209,82 reps - s,1858,189 reps - s,1451,12:02 - s
1585,Juan Rodrguez,9151,659,16:48 - s,774,162 reps - s,3501,0,2247,177 reps - s,1970,13:48 - s
1586,Raphael Ledo,9157,192,14:50 - s,2076,123 reps - s,3002,57 reps - s,836,217 reps - s,3051,0
1587,Alvaro Silva,9160,1217,18:19 - s,1086,146 reps - s,2446,70 reps - s,1951,187 reps - s,2460,16:21 - s
1588,Simn Saldas,9161,1840,19:35 - s,1512,137 reps - s,3172,49 reps - s,1166,206 reps - s,1471,12:05 - s
1589,Nicolas Bortagaray,9163,1580,19:05 - s,882,157 reps - s,2029,92 reps - s,1965,187 reps - s,2707,18:54 - s
1590,Igor Magalhes,9172,3064,196 reps - s,1082,146 reps - s,844,130 reps - s,1131,207 reps - s,3051,0
1590,Luiz Gustavo Galvao,9172,2864,204 reps - s,1666,136 reps - s,1799,94 reps - s,1723,192 reps - s,1120,11:06 - s
1592,Luiz Junior,9179,942,17:34 - s,2755,110 reps - s,1817,94 reps - s,614,226 reps - s,3051,0
1593,Federico Ferreyra,9193,2544,214 reps - s,1344,141 reps - s,3501,0,1317,202 reps - s,487,9:20 - s
1594,Luciano Casagrande,9195,1311,18:32 - s,2288,119 reps - s,3501,0,1467,199 reps - s,628,9:45 - s
1595,Tiago Saade,9197,1506,18:55 - s,1981,126 reps - s,3501,0,922,215 reps - s,1287,11:34 - s
1596,Rafael Torres,9202,2062,19:55 - s,2389,117 reps - s,1107,117 reps - s,2250,177 reps - s,1394,11:51 - s
1597,Wilbert M. Colon,9203,2906,202 reps - s,1657,136 reps - s,1821,94 reps - s,1944,187 reps - s,875,10:27 - s
1598,Joao Marcel Carvalho Almeida,9206,1613,19:09 - s,1633,136 reps - s,1752,94 reps - s,1841,190 reps - s,2367,15:46 - s
1599,Ezequiel Garca,9213,994,17:44 - s,963,150 reps - s,1778,94 reps - s,2495,165 reps - s,2983,28:49 - s
1600,Caique Cobra,9244,3065,196 reps - s,1500,137 reps - s,907,129 reps - s,3116,121 reps - s,656,9:50 - s
1601,Denis Vieira,9245,1065,17:57 - s,1109,146 reps - s,3501,0,519,231 reps - s,3051,0
1602,Vinicius Ribeiro,9248,2490,215 reps - s,1290,141 reps - s,2546,69 reps - s,1117,208 reps - s,1805,13:10 - s
1602,Daniel Vallias,9248,2280,220 reps - s,2860,107 reps - s,1529,101 reps - s,1209,205 reps - s,1370,11:47 - s
1604,Pedro Henrique,9260,4219,0,1906,128 reps - s,1395,105 reps - s,779,220 reps - s,961,10:41 - s
1605,Matheus Dell,9265,4219,0,3882,0,45,19:27 - s,354,239 reps - s,765,10:07 - s
1606,Monize Pereira,9267,539,16:20 - s,2145,122 reps - s,2793,60 reps - s,2537,165 reps - s,1253,11:28 - s
1606,Ednei Betti,9267,4219,0,824,162 reps - s,662,141 reps - s,1661,195 reps - s,1901,13:32 - s
1608,Alexandre Moth,9271,1274,18:27 - s,1475,138 reps - s,1002,119 reps - s,2469,166 reps - s,3051,0
1609,Joao Jose,9273,3222,190 reps - s,983,149 reps - s,758,131 reps - s,3307,0,1003,10:48 - s
1610,Joo Gabriel,9275,1019,17:48 - s,1109,146 reps - s,3501,0,595,228 reps - s,3051,0
1611,Joo Nascimento,9282,2291,220 reps - s,1819,130 reps - s,1102,117 reps - s,3307,0,763,10:06 - s
1612,Helio Toshikazu Okamura,9283,2818,207 reps - s,1723,135 reps - s,712,132 reps - s,2327,174 reps - s,1703,12:47 - s
1613,Julio Pampas,9289,1136,18:06 - s,273,191 reps - s,2930,58 reps - s,1899,188 reps - s,3051,0
1614,Marquicilandro Dos Santos,9292,1253,18:24 - s,1282,141 reps - s,1986,92 reps - s,1720,192 reps - s,3051,0
1615,Joao Paulo Caixeta,9296,1933,19:43 - s,346,181 reps - s,2431,70 reps - s,2854,147 reps - s,1732,12:53 - s
1616,Brendo Mello,9299,990,17:43 - s,1033,146 reps - s,918,129 reps - s,3307,0,3051,0
1617,Rodrigo Escalante,9301,745,17:03 - s,1485,138 reps - s,3289,46 reps - s,731,220 reps - s,3051,0
1618,Jesus Mora,9304,609,16:38 - s,505,175 reps - s,1832,94 reps - s,3307,0,3051,0
1619,Mauricio Zambrano,9305,1665,19:17 - s,2973,104 reps - s,1674,95 reps - s,1419,200 reps - s,1574,12:22 - s
1620,Klinton Silva Daltio,9312,3197,190 reps - s,1871,128 reps - s,2081,88 reps - s,1422,200 reps - s,741,10:02 - s
1621,Marcelo Basile,9315,1919,19:42 - s,1592,136 reps - s,3501,0,1323,202 reps - s,980,10:45 - s
1622,Wilson Pereira,9317,2206,222 reps - s,799,162 reps - s,3039,56 reps - s,1429,200 reps - s,1844,13:20 - s
1622,Bruno Dal Pozzo,9317,1209,18:18 - s,1545,136 reps - s,1150,108 reps - s,3307,0,2106,14:26 - s
1624,Luis Carbonari,9327,2602,212 reps - s,3184,94 reps - s,1274,106 reps - s,1306,203 reps - s,961,10:41 - s
1625,Edgar Perdomo,9335,2317,219 reps - s,1586,136 reps - s,1053,118 reps - s,1839,190 reps - s,2540,17:02 - s
